Plateforme,Asset,Quote,Datetime,Bid,BidAmount,Ask,AskAmount,OpenInterest
Kraken,btc_eur,9259.4,1601554249.641955,9259.4,2.16712585,9259.5,3.9306245,9244.3616
Kraken,btc_eur,9259.5,1601554250.11629,9259.4,2.16712585,9259.5,3.91038905,9244.36174
Kraken,btc_usd,10883.1,1601554251.77588,10883.0,0.92886057,10883.1,1.28552974,10853.2112
Kraken,btc_eur,9259.5,1601554252.244443,9259.4,2.16712585,9259.5,3.88738469,9244.3619
Kraken,btc_eur,9259.5,1601554252.76263,9259.4,2.16712585,9259.5,3.86527307,9244.36205
Kraken,btc_eur,9259.5,1601554253.09725,9259.4,2.16712585,9259.5,3.84150076,9244.36222
Kraken,btc_eur,9259.5,1601554260.814612,9259.4,2.16712585,9259.5,3.89388686,9244.36225
Kraken,btc_eur,9259.5,1601554263.774867,9259.4,2.16712585,9259.5,3.84622947,9244.36258
Kraken,btc_eur,9259.5,1601554268.131012,9259.4,2.38362585,9259.5,3.84210882,9244.36261
Kraken,btc_eur,9259.5,1601554273.432261,9259.4,2.38362585,9259.5,3.81755794,9244.36278
Kraken,eth_usd,367.77,1601554274.704995,367.77,72.34388268,367.81,94.06964594,363.12749
Kraken,btc_usd,10883.0,1601554275.291488,10883.0,0.00886057,10883.1,8.55562862,10853.23202
Kraken,btc_usd,10883.1,1601554275.669224,10883.0,0.00886057,10883.1,8.55126415,10853.23212
Kraken,btc_usd,10877.8,1601554282.884655,10877.8,0.61916057,10883.1,9.09626415,10853.23409
Kraken,btc_eur,9259.5,1601554286.658187,9259.4,2.38362585,9259.5,6.62817283,9244.36292
Kraken,eth_usd,367.51,1601554287.928957,367.51,17.74374244,367.63,20.81466151,363.12954
Kraken,btc_eur,9259.5,1601554302.037211,9259.4,2.38362585,9259.5,7.10817283,9244.36306
Kraken,btc_eur,9259.5,1601554302.270519,9259.4,2.38362585,9259.5,7.08452138,9244.36322
Kraken,btc_usd,10877.6,1601554304.401141,10877.5,0.01093246,10877.6,2.73066692,10853.235
Kraken,eth_usd,367.42,1601554304.596155,367.42,14.05728821,367.51,7.60826295,363.13298
Kraken,eth_usd,367.46,1601554305.642674,367.46,0.05427341,367.49,1.19350062,363.13337
Kraken,btc_eur,9259.4,1601554308.029794,9255.9,0.00715782,9259.5,8.18752138,9244.37951
Kraken,btc_eur,9256.0,1601554310.248239,9255.9,0.00715782,9256.0,6.08978543,9244.37968
Kraken,btc_usd,10877.6,1601554313.604206,10877.5,0.01193246,10877.6,1.0119703,10853.29039
Kraken,eth_eur,312.77,1601554313.735664,312.77,8.25540876,312.84,106.90329964,311.07741
Kraken,eth_usd,367.49,1601554314.4749,367.47,49.1959581,367.49,0.47978855,363.13344
Kraken,eth_eur,312.77,1601554316.822522,312.76,0.90769,312.77,100.9686476,311.07743
Kraken,btc_usd,10877.6,1601554326.79513,10877.5,0.01193246,10877.6,1.69336443,10853.29104
Kraken,btc_eur,9255.9,1601554330.668284,9255.9,0.49530096,9256.0,5.08850256,9244.37974
Kraken,btc_eur,9256.0,1601554330.943588,9255.9,0.49530096,9256.0,4.76522898,9244.38144
Kraken,btc_eur,9259.0,1601554340.225109,9255.9,3.74123212,9259.0,12.59702249,9244.38158
Kraken,btc_eur,9259.0,1601554340.637964,9255.9,3.35620116,9259.0,12.58112849,9244.38169
Kraken,btc_eur,9259.0,1601554347.422494,9255.9,2.95620116,9259.0,12.55758242,9244.38185
Kraken,btc_eur,9259.0,1601554347.665857,9255.9,2.95620116,9259.0,12.53758242,9244.38198
Kraken,btc_eur,9259.0,1601554347.888312,9255.9,2.95620116,9259.0,12.50390077,9244.3822
Kraken,btc_eur,9259.0,1601554348.458961,9255.9,2.95620116,9259.0,12.4805144,9244.38236
Kraken,eth_eur,312.94,1601554348.793437,312.8,8.525,312.94,8.82804954,311.08881
Kraken,btc_eur,9259.0,1601554348.82585,9255.9,2.95620116,9259.0,12.44605747,9244.38259
Kraken,btc_usd,10882.7,1601554349.091455,10879.9,0.89464041,10882.7,0.16844314,10853.31276
Kraken,btc_eur,9259.0,1601554349.274521,9255.9,2.95620116,9259.0,12.41160054,9244.38282
Kraken,btc_eur,9259.0,1601554349.707028,9256.5,0.02150066,9259.0,12.4076673,9244.38284
Kraken,btc_eur,9258.4,1601554363.978496,9258.3,2.65623066,9258.4,0.65,9244.38297
Kraken,btc_eur,9259.4,1601554367.945908,9259.4,3.20651924,9259.5,1.1974,9244.383
Kraken,eth_eur,312.88,1601554369.398481,312.87,71.42109187,312.88,2.50935105,311.08924
Kraken,eth_usd,367.49,1601554371.966761,367.48,99.11116738,367.75,17.0,363.13353
Kraken,btc_eur,9259.5,1601554374.285695,9259.4,4.23124924,9259.5,1.1874,9244.38307
Kraken,eth_usd,367.73,1601554378.357171,367.73,19.13120133,367.75,10.0,363.14695
Kraken,btc_eur,9259.5,1601554380.486376,9259.4,3.83124924,9259.5,1.1674,9244.38321
Kraken,btc_eur,9259.5,1601554386.689171,9259.4,3.83124924,9259.5,0.971901,9244.38455
Kraken,btc_eur,9259.2,1601554388.180444,9259.2,1.1853126,9259.5,0.971901,9244.41694
Kraken,btc_usd,10882.9,1601554398.188936,10882.8,2.291,10882.9,1.71277757,10853.31538
Kraken,btc_eur,9259.4,1601554400.284791,9259.4,4.22459002,9259.5,1.641901,9244.417
Kraken,btc_eur,9259.5,1601554402.654198,9259.4,4.21383969,9259.5,1.636501,9244.41704
Kraken,btc_eur,9259.4,1601554404.144514,9259.3,0.68963656,9259.5,1.636501,9244.4456
Kraken,eth_usd,367.75,1601554407.637795,367.74,0.24195777,367.75,0.20424183,363.14702
Kraken,eth_usd,367.73,1601554412.064468,367.73,0.68083578,367.78,2.0,363.15125
Kraken,btc_eur,9259.4,1601554413.679439,9259.3,1.18963656,9259.4,7.0043469,9244.44592
Kraken,btc_eur,9259.4,1601554415.902423,9259.3,1.18963656,9259.4,6.97904604,9244.44609
Kraken,btc_eur,9259.4,1601554415.905647,9259.3,1.18963656,9259.4,6.95904604,9244.44623
Kraken,btc_eur,9259.4,1601554415.946537,9259.3,1.18963656,9259.4,6.89961337,9244.44663
Kraken,btc_eur,9259.4,1601554416.75652,9259.3,1.18963656,9259.4,6.57172834,9244.44694
Kraken,btc_usd,10881.2,1601554423.283206,10881.2,0.39596009,10882.5,0.00464041,10853.31547
Kraken,eth_usd,367.73,1601554423.504494,367.73,0.53852809,367.77,30.50473127,363.15128
Kraken,eth_eur,312.93,1601554424.213934,312.93,26.16303718,312.96,7.32,311.08936
Kraken,eth_usd,367.73,1601554424.830389,367.73,0.51818013,367.77,0.50473127,363.15129
