Plateforme,Asset,Quote,Datetime,Bid,BidAmount,Ask,AskAmount,OpenInterest
Deribit,btc_usd,10678.85,1601888081.404,10678.5,47410.0,10679.0,82600.0,89827980
Deribit,eth_usd,350.36,1601888081.443,350.2,10002.0,350.25,28076.0,25762764
Deribit,eth_usd,350.36,1601888081.561,350.2,11202.0,350.25,28076.0,25762764
Deribit,eth_usd,350.36,1601888081.655,350.2,10002.0,350.25,28076.0,25762764
Deribit,btc_usd,10678.85,1601888082.055,10678.5,50910.0,10679.0,82600.0,89827980
Deribit,btc_usd,10678.85,1601888082.068,10678.5,45410.0,10679.0,82600.0,89827980
Deribit,btc_usd,10678.85,1601888082.069,10678.5,41910.0,10679.0,82600.0,89827980
Deribit,eth_usd,350.36,1601888082.271,350.2,3602.0,350.25,28076.0,25762764
Deribit,eth_usd,350.36,1601888082.55,350.2,6902.0,350.25,28076.0,25762764
Deribit,btc_usd,10678.89,1601888083.044,10678.5,46010.0,10679.0,82600.0,89827980
Deribit,btc_usd,10678.89,1601888083.122,10678.5,41910.0,10679.0,82600.0,89827980
Deribit,eth_usd,350.36,1601888083.538,350.2,8302.0,350.25,28076.0,25762764
Deribit,eth_usd,350.36,1601888083.68,350.2,6902.0,350.25,28076.0,25762764
Deribit,eth_usd,350.36,1601888083.681,350.2,3602.0,350.25,28076.0,25762764
Deribit,btc_usd,10678.89,1601888083.681,10678.5,22710.0,10679.0,82600.0,89827980
Deribit,btc_usd,10678.89,1601888083.93,10678.5,22710.0,10679.0,81700.0,89827980
Deribit,btc_usd,10678.79,1601888084.033,10678.5,34410.0,10679.0,81700.0,89827980
Deribit,btc_usd,10678.79,1601888084.193,10678.5,34410.0,10679.0,82600.0,89827980
Deribit,eth_usd,350.36,1601888084.198,350.2,3542.0,350.25,28076.0,25762764
Deribit,eth_usd,350.36,1601888084.527,350.2,7342.0,350.25,28076.0,25762764
Deribit,btc_usd,10678.81,1601888085.022,10678.5,42810.0,10679.0,82600.0,89827980
Deribit,btc_usd,10678.81,1601888085.073,10678.5,34410.0,10679.0,82600.0,89827980
Deribit,eth_usd,350.36,1601888085.077,350.2,3542.0,350.25,28076.0,25762764
Deribit,eth_usd,350.36,1601888085.516,350.2,6842.0,350.25,28076.0,25762764
Deribit,btc_usd,10678.79,1601888086.011,10678.5,47810.0,10679.0,82600.0,89827980
Deribit,eth_usd,350.36,1601888086.505,350.2,8242.0,350.25,28076.0,25762764
Deribit,btc_usd,10678.79,1601888086.695,10678.5,47810.0,10679.0,82590.0,89827980
Deribit,btc_usd,10678.79,1601888086.697,10678.5,64310.0,10679.0,82590.0,89827980
Deribit,btc_usd,10678.79,1601888086.702,10678.5,64310.0,10679.0,82430.0,89827980
Deribit,btc_usd,10678.79,1601888086.708,10678.5,64310.0,10679.0,82580.0,89827980
Deribit,eth_usd,350.36,1601888086.782,350.2,6842.0,350.25,28076.0,25762764
Deribit,btc_usd,10678.79,1601888086.782,10678.5,47810.0,10679.0,82580.0,89827980
Deribit,btc_usd,10678.79,1601888086.784,10678.5,34410.0,10679.0,82580.0,89827980
Deribit,btc_usd,10678.79,1601888086.788,10678.5,22710.0,10679.0,82580.0,89827980
Deribit,eth_usd,350.36,1601888086.788,350.2,3542.0,350.25,28076.0,25762764
Deribit,btc_usd,10678.79,1601888086.999,10678.5,48510.0,10679.0,82580.0,89827980
