Plateforme,Asset,Quote,Datetime,Bid,BidAmount,Ask,AskAmount,OpenInterest
Coinbase,eth_eur,304.78,1601368553.827705,304.78,0,304.95,0,307.29
Coinbase,btc_usd,10736,1601368553.828725,10736.0,0,10736.01,0,10857.43
Coinbase,eth_usd,355.43,1601368553.829197,355.37,0,355.43,0,357.6
Coinbase,btc_eur,9208.84,1601368553.829756,9208.84,0,9210.73,0,9333.8
Coinbase,btc_usd,10736,1601368554.096864,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368554.681474,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368554.803105,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368555.257691,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368555.86575,10736.0,0,10736.01,0,10857.43
Coinbase,btc_eur,9210.73,1601368556.128294,9209.45,0,9210.73,0,9333.8
Coinbase,btc_usd,10736,1601368556.307305,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368557.390744,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368557.476338,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736.02,1601368559.435352,10736.0,0,10736.02,0,10857.43
Coinbase,btc_usd,10736,1601368560.411977,10736.0,0,10736.01,0,10857.43
Coinbase,btc_eur,9209.42,1601368562.197483,9209.42,0,9210.91,0,9333.8
Coinbase,btc_usd,10736,1601368563.772244,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368563.820295,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368563.856791,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368564.253268,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368564.504689,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368566.781693,10736.0,0,10736.01,0,10857.43
Coinbase,btc_usd,10736,1601368566.902415,10736.0,0,10736.01,0,10857.43
Coinbase,btc_eur,9210.92,1601368567.393734,9209.41,0,9210.92,0,9333.8
Coinbase,btc_usd,10736.01,1601368567.597167,10736.0,0,10736.01,0,10857.43
